dataset,category,model_family,config_label,p,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_qaug_len,avg_anchors,avg_synonyms,avg_r_anchor
bright_economics_doc_level,Edge-RAG,v1,v1_baseline,0.7,"Schema 1 Baseline (R=3, C_exp=2) (p=0.70)","R=3, C_exp=2, p=0.70",103,13.59,22.33,26.21,31.07,3.88,5.83,6.8,8.74,6.11,9.68,11.55,14.87,1.36,1.41,1.46,1.34,0.0535,67.52,69.95,112.59,2.235,0.09,96.1,38.66,77.18,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.7,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.70)","n=3, r in [2,5], c=-1, p=0.70",103,13.59,22.33,26.21,31.07,3.88,5.83,6.8,8.74,6.11,9.68,11.55,14.87,1.36,1.41,1.46,1.34,0.0535,67.05,70.04,108.35,2.235,0.09,96.1,38.66,77.18,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.7,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.70)","n=4, r in [2,5], c=-1, p=0.70",103,13.59,20.39,26.21,30.1,3.88,5.83,6.8,8.74,6.19,9.42,11.37,14.82,1.46,1.31,1.39,1.32,0.0533,66.73,70.04,109.99,2.235,0.09,96.1,38.66,77.18,3.0
bright_economics_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.7,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.70)","r in [2,5], c=-1, p=0.70",103,15.53,21.36,25.24,31.07,2.91,5.83,6.8,9.71,5.71,9.42,11.64,15.19,1.75,1.5,1.46,1.4,0.0494,68.71,73.35,116.94,2.235,0.09,118.6,38.66,115.52,4.02
bright_economics_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.7,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.70)","r in [3,5], c=-1, p=0.70",103,15.53,19.42,27.18,31.07,3.88,5.83,7.77,9.71,6.65,9.15,12.81,15.8,1.75,1.36,1.62,1.5,0.0482,68.14,71.17,111.41,2.235,0.09,124.1,38.66,124.7,4.26
bright_economics_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.7,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.70)","r in [4,5], c=-1, p=0.70",103,16.5,20.39,25.24,31.07,3.88,5.83,6.8,8.74,6.53,9.4,11.51,14.62,1.75,1.55,1.52,1.32,0.0552,68.51,71.08,112.74,2.235,0.09,136.4,38.66,146.98,4.83
bright_economics_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.70)","centrality, n=3, r in [2,5], c=-1, p=0.70",103,14.56,23.3,27.18,28.16,2.91,6.8,7.77,9.71,4.85,10.06,12.71,15.25,1.75,1.94,1.88,1.59,0.047,94.72,99.22,143.61,2.235,0.09,116.4,37.57,111.52,3.0
bright_economics_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.70)","centrality, n=4, r in [2,5], c=-1, p=0.70",103,14.56,21.36,28.16,28.16,2.91,4.85,7.77,9.71,4.85,8.09,12.95,14.98,1.75,1.84,1.88,1.53,0.0461,95.25,101.07,146.69,2.235,0.09,116.4,37.57,111.52,4.0
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.7,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.70)","centrality, r in [2,4], c=-1, p=0.70",103,14.56,20.39,25.24,29.13,3.88,4.85,7.77,9.71,6.12,8.34,11.84,15.86,1.84,1.65,1.75,1.63,0.0465,95.31,99.03,146.36,2.235,0.09,99.7,37.57,83.83,3.26
bright_economics_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.7,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.70)","centrality, r in [3,5], c=-1, p=0.70",103,16.5,22.33,28.16,29.13,3.88,4.85,8.74,9.71,6.35,8.49,13.36,15.83,2.14,1.8,1.84,1.63,0.0491,94.5,98.96,145.4,2.235,0.09,121.9,37.57,121.29,4.26
bright_economics_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.7,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.70)","centrality, r in [4,5], c=-1, p=0.70",103,14.56,19.42,28.16,30.1,2.91,4.85,7.77,9.71,5.21,8.02,12.91,15.72,1.84,1.7,1.78,1.51,0.0471,96.13,99.31,142.09,2.235,0.09,133.6,37.57,142.13,4.8
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.7,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.70)","centrality, r in [2,5], c=-1, p=0.70",103,15.53,20.39,26.21,30.1,2.91,4.85,8.74,10.68,5.46,8.38,13.39,16.45,1.94,1.65,1.68,1.61,0.0477,95.76,101.52,144.74,2.235,0.09,116.4,37.57,111.52,3.99
bright_economics_doc_level,Edge-RAG,v1,v1_baseline,0.75,"Schema 1 Baseline (R=3, C_exp=2) (p=0.75)","R=3, C_exp=2, p=0.75",103,16.5,21.36,26.21,33.98,3.88,5.83,6.8,9.71,6.7,9.98,12.02,16.87,1.94,1.75,1.62,1.5,0.0632,70.22,72.6,116.4,2.235,0.09,101.7,41.17,82.21,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.75,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.75)","n=3, r in [2,5], c=-1, p=0.75",103,16.5,21.36,26.21,33.98,3.88,5.83,6.8,9.71,6.7,9.98,12.02,16.87,1.94,1.75,1.62,1.5,0.0632,69.67,72.52,114.28,2.235,0.09,101.7,41.17,82.21,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.75,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.75)","n=4, r in [2,5], c=-1, p=0.75",103,16.5,20.39,24.27,34.95,3.88,5.83,6.8,10.68,6.7,9.6,12.05,17.58,1.94,1.7,1.55,1.48,0.0631,69.93,72.67,115.03,2.235,0.09,101.7,41.17,82.21,3.0
bright_economics_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.75,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.75)","r in [2,5], c=-1, p=0.75",103,15.53,23.3,27.18,33.01,3.88,5.83,6.8,11.65,6.84,10.07,12.38,17.9,1.94,1.84,1.75,1.53,0.0597,71.05,73.81,118.65,2.235,0.09,124.0,41.17,120.79,3.97
bright_economics_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.75,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.75)","r in [3,5], c=-1, p=0.75",103,16.5,21.36,27.18,33.98,3.88,5.83,6.8,10.68,6.94,9.85,12.57,17.19,2.04,1.55,1.72,1.55,0.0552,70.64,75.77,123.91,2.235,0.09,130.8,41.17,132.24,4.24
bright_economics_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.75,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.75)","r in [4,5], c=-1, p=0.75",103,17.48,22.33,27.18,33.01,3.88,5.83,6.8,9.71,6.75,9.78,12.1,16.6,2.14,1.8,1.68,1.48,0.0604,71.0,73.63,120.45,2.235,0.09,143.0,41.17,154.76,4.78
bright_economics_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.75,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.75)","centrality, n=3, r in [2,5], c=-1, p=0.75",103,15.53,22.33,25.24,30.1,3.88,6.8,7.77,8.74,5.88,9.9,11.85,15.08,2.14,1.84,1.78,1.63,0.0555,98.32,102.01,150.4,2.235,0.09,122.1,39.99,116.79,3.0
bright_economics_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.75,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.75)","centrality, n=4, r in [2,5], c=-1, p=0.75",103,15.53,20.39,26.21,29.13,3.88,4.85,7.77,8.74,5.88,7.95,12.32,14.77,2.14,1.75,1.81,1.59,0.0548,97.27,101.58,151.01,2.235,0.09,122.1,39.99,116.79,4.0
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.75,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.75)","centrality, r in [2,4], c=-1, p=0.75",103,15.53,19.42,26.21,31.07,3.88,4.85,7.77,9.71,6.29,7.89,12.56,16.21,1.94,1.65,1.84,1.63,0.0506,97.83,104.14,151.74,2.235,0.09,105.3,39.99,88.66,3.24
bright_economics_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.75,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.75)","centrality, r in [3,5], c=-1, p=0.75",103,17.48,19.42,27.18,30.1,4.85,4.85,6.8,9.71,7.31,7.89,12.31,15.85,2.23,1.65,1.84,1.65,0.0523,98.87,102.21,149.06,2.235,0.09,128.9,39.99,128.52,4.24
bright_economics_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.75,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.75)","centrality, r in [4,5], c=-1, p=0.75",103,14.56,19.42,27.18,29.13,2.91,5.83,7.77,8.74,5.26,8.84,12.44,14.76,2.14,1.7,1.78,1.59,0.056,99.14,101.84,152.85,2.235,0.09,140.6,39.99,149.75,4.77
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.75,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.75)","centrality, r in [2,5], c=-1, p=0.75",103,15.53,19.42,26.21,30.1,2.91,5.83,7.77,10.68,5.5,8.83,13.29,16.47,2.14,1.7,1.84,1.61,0.0527,97.01,101.78,151.26,2.235,0.09,122.1,39.99,116.79,3.95
bright_economics_doc_level,Edge-RAG,v1,v1_baseline,0.8,"Schema 1 Baseline (R=3, C_exp=2) (p=0.80)","R=3, C_exp=2, p=0.80",103,18.45,23.3,29.13,32.04,3.88,5.83,8.74,10.68,6.97,10.46,14.63,17.25,2.04,2.04,2.04,1.67,0.0598,72.18,77.94,127.63,2.235,0.09,107.4,43.77,87.4,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.8,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.80)","n=3, r in [2,5], c=-1, p=0.80",103,18.45,23.3,29.13,32.04,3.88,5.83,8.74,10.68,6.97,10.46,14.63,17.25,2.04,2.04,2.04,1.67,0.0598,71.66,75.48,121.88,2.235,0.09,107.4,43.77,87.4,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.8,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.80)","n=4, r in [2,5], c=-1, p=0.80",103,18.45,21.36,28.16,32.04,3.88,4.85,8.74,10.68,6.97,9.43,14.55,17.23,2.04,1.94,2.01,1.65,0.0584,71.51,75.29,122.01,2.235,0.09,107.4,43.77,87.4,3.0
bright_economics_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.8,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.80)","r in [2,5], c=-1, p=0.80",103,18.45,23.3,28.16,33.01,3.88,5.83,7.77,11.65,7.06,10.2,13.5,17.92,2.23,2.09,1.88,1.79,0.0506,72.48,78.88,129.24,2.235,0.09,129.6,43.77,126.07,3.91
bright_economics_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.8,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.80)","r in [3,5], c=-1, p=0.80",103,19.42,22.33,27.18,33.98,4.85,4.85,6.8,10.68,8.07,9.65,13.36,17.52,2.23,2.14,2.01,1.71,0.0533,71.68,76.41,127.63,2.235,0.09,137.7,43.77,140.01,4.23
bright_economics_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.8,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.80)","r in [4,5], c=-1, p=0.80",103,18.45,23.3,29.13,34.95,3.88,5.83,8.74,10.68,6.97,10.2,14.93,17.61,2.04,2.09,2.04,1.75,0.0576,73.24,76.54,125.87,2.235,0.09,149.7,43.77,162.63,4.74
bright_economics_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.8,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.80)","centrality, n=3, r in [2,5], c=-1, p=0.80",103,14.56,20.39,25.24,34.95,3.88,6.8,7.77,12.62,5.79,9.71,11.79,19.24,2.23,1.94,1.88,1.83,0.0605,101.62,105.21,162.13,2.235,0.09,128.3,42.49,121.97,3.0
bright_economics_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.8,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.80)","centrality, n=4, r in [2,5], c=-1, p=0.80",103,14.56,20.39,26.21,33.98,3.88,6.8,7.77,11.65,5.79,9.68,12.32,18.6,2.23,1.89,1.91,1.77,0.0588,101.52,107.09,160.93,2.235,0.09,128.3,42.49,121.97,4.0
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.8,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.80)","centrality, r in [2,4], c=-1, p=0.80",103,15.53,19.42,25.24,33.01,2.91,5.83,7.77,11.65,5.9,8.71,11.92,18.72,2.33,1.84,1.84,1.73,0.0497,100.84,104.57,154.95,2.235,0.09,111.5,42.49,93.64,3.23
bright_economics_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.8,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.80)","centrality, r in [3,5], c=-1, p=0.80",103,15.53,20.39,26.21,33.98,3.88,6.8,7.77,12.62,6.3,9.68,12.28,19.73,2.43,1.89,1.91,1.88,0.0506,99.84,104.17,156.97,2.235,0.09,136.4,42.49,135.99,4.23
bright_economics_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.8,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.80)","centrality, r in [4,5], c=-1, p=0.80",103,14.56,20.39,27.18,32.04,2.91,7.77,9.71,10.68,5.17,10.8,13.94,17.09,2.14,1.94,1.94,1.79,0.0548,100.02,104.46,158.32,2.235,0.09,148.1,42.49,157.41,4.73
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.8,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.80)","centrality, r in [2,5], c=-1, p=0.80",103,16.5,20.39,26.21,30.1,2.91,6.8,8.74,10.68,5.89,9.77,13.37,16.42,2.23,1.89,1.94,1.73,0.059,99.54,106.73,156.38,2.235,0.09,128.3,42.49,121.97,3.9
bright_economics_doc_level,Edge-RAG,v1,v1_baseline,0.9,"Schema 1 Baseline (R=3, C_exp=2) (p=0.90)","R=3, C_exp=2, p=0.90",103,19.42,24.27,29.13,33.01,3.88,6.8,9.71,10.68,7.73,11.51,15.03,17.76,2.82,2.43,2.39,2.0,0.0804,76.31,80.89,135.03,2.235,0.09,118.5,48.83,97.53,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.9,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.90)","n=3, r in [2,5], c=-1, p=0.90",103,19.42,24.27,29.13,33.01,3.88,6.8,9.71,10.68,7.73,11.51,15.03,17.76,2.82,2.43,2.39,2.0,0.0804,77.34,81.0,137.39,2.235,0.09,118.5,48.83,97.53,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.9,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.90)","n=4, r in [2,5], c=-1, p=0.90",103,20.39,23.3,28.16,33.98,3.88,5.83,10.68,10.68,8.06,10.36,15.53,18.12,2.91,2.28,2.33,2.04,0.083,77.75,82.95,140.4,2.235,0.09,118.5,48.83,97.53,3.0
bright_economics_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.9,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.90)","r in [2,5], c=-1, p=0.90",103,20.39,23.3,28.16,33.98,4.85,5.83,9.71,11.65,8.03,10.32,15.35,19.21,2.91,2.43,2.46,2.0,0.0626,78.61,82.02,138.28,2.235,0.09,140.1,48.83,136.1,3.82
bright_economics_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.9,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.90)","r in [3,5], c=-1, p=0.90",103,19.42,24.27,29.13,32.04,4.85,5.83,10.68,10.68,8.2,10.27,16.58,17.73,2.82,2.33,2.49,2.04,0.0775,77.84,82.21,140.15,2.235,0.09,150.2,48.83,154.72,4.19
bright_economics_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.9,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.90)","r in [4,5], c=-1, p=0.90",103,21.36,24.27,28.16,34.95,3.88,5.83,10.68,11.65,7.9,10.66,15.7,19.6,3.11,2.52,2.39,2.06,0.0711,79.21,84.67,143.15,2.235,0.09,162.0,48.83,177.88,4.67
bright_economics_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.9,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.90)","centrality, n=3, r in [2,5], c=-1, p=0.90",103,19.42,24.27,26.21,34.95,2.91,6.8,8.74,10.68,6.45,11.41,13.61,17.94,2.91,2.43,2.23,2.0,0.0715,104.99,110.59,175.12,2.235,0.09,138.8,47.39,131.51,3.0
bright_economics_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.9,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.90)","centrality, n=4, r in [2,5], c=-1, p=0.90",103,19.42,24.27,26.21,33.01,2.91,6.8,8.74,9.71,6.45,11.41,13.61,16.7,2.91,2.43,2.27,1.92,0.0709,105.58,110.78,172.45,2.235,0.09,138.8,47.39,131.51,4.0
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.9,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.90)","centrality, r in [2,4], c=-1, p=0.90",103,17.48,24.27,27.18,32.04,3.88,6.8,7.77,10.68,6.79,11.08,12.87,17.54,2.72,2.33,2.14,1.9,0.0584,105.33,112.75,174.32,2.235,0.09,121.9,47.39,102.36,3.18
bright_economics_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.9,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.90)","centrality, r in [3,5], c=-1, p=0.90",103,18.45,24.27,26.21,32.04,3.88,6.8,8.74,10.68,6.82,11.41,13.55,17.12,2.82,2.43,2.2,1.94,0.0601,105.21,110.36,172.34,2.235,0.09,148.9,47.39,149.6,4.18
bright_economics_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.9,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.90)","centrality, r in [4,5], c=-1, p=0.90",103,17.48,23.3,26.21,33.01,2.91,5.83,8.74,10.68,6.13,10.24,13.65,17.54,2.43,2.43,2.23,1.96,0.0687,105.98,110.94,173.42,2.235,0.09,160.7,47.39,172.13,4.66
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.9,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.90)","centrality, r in [2,5], c=-1, p=0.90",103,17.48,23.3,27.18,33.01,3.88,6.8,8.74,11.65,7.06,10.92,13.57,18.3,2.72,2.48,2.33,1.92,0.0615,106.86,113.92,181.51,2.235,0.09,138.8,47.39,131.51,3.8
bright_economics_doc_level,Edge-RAG,v1,v1_baseline,1.0,"Schema 1 Baseline (R=3, C_exp=2) (p=1.00)","R=3, C_exp=2, p=1.00",103,20.39,27.18,31.07,34.95,3.88,6.8,9.71,10.68,8.11,12.27,16.38,18.66,3.4,2.91,2.78,2.17,0.0868,79.81,85.11,151.93,2.235,0.09,124.6,52.17,104.19,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,1.0,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=1.00)","n=3, r in [2,5], c=-1, p=1.00",103,20.39,27.18,31.07,34.95,3.88,6.8,9.71,10.68,8.11,12.27,16.38,18.66,3.4,2.91,2.78,2.17,0.0868,80.31,84.85,151.22,2.235,0.09,124.6,52.17,104.19,3.0
bright_economics_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,1.0,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=1.00)","n=4, r in [2,5], c=-1, p=1.00",103,20.39,27.18,31.07,34.95,3.88,6.8,9.71,10.68,8.09,12.28,16.39,18.64,3.3,2.96,2.82,2.16,0.0882,82.65,87.32,153.82,2.235,0.09,124.6,52.17,104.19,3.0
bright_economics_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,1.0,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=1.00)","r in [2,5], c=-1, p=1.00",103,21.36,26.21,29.13,33.01,3.88,6.8,10.68,10.68,7.66,11.65,16.5,18.06,3.11,2.72,2.59,2.12,0.0737,81.98,86.75,154.27,2.235,0.09,145.5,52.17,141.72,3.75
bright_economics_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,1.0,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=1.00)","r in [3,5], c=-1, p=1.00",103,21.36,27.18,30.1,33.98,3.88,7.77,10.68,10.68,8.07,12.48,16.69,18.6,3.2,2.96,2.82,2.16,0.0893,83.55,89.77,157.21,2.235,0.09,156.0,52.17,162.56,4.14
bright_economics_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,1.0,"Schema 5b (Heavy Booster [4,5], c=-1) (p=1.00)","r in [4,5], c=-1, p=1.00",103,22.33,27.18,28.16,34.95,3.88,6.8,10.68,10.68,8.21,12.58,16.11,18.85,3.4,2.96,2.62,2.21,0.0818,82.32,86.37,155.55,2.235,0.09,168.5,52.17,187.87,4.63
bright_economics_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,1.0,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=1.00)","centrality, n=3, r in [2,5], c=-1, p=1.00",103,18.45,24.27,27.18,33.98,2.91,6.8,8.74,10.68,6.6,11.46,14.21,17.86,3.3,2.57,2.49,1.96,0.0732,102.56,107.55,172.28,2.235,0.09,141.6,49.18,134.21,3.0
bright_economics_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,1.0,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=1.00)","centrality, n=4, r in [2,5], c=-1, p=1.00",103,18.45,25.24,26.21,34.95,2.91,6.8,8.74,9.71,6.46,11.48,13.93,17.77,3.2,2.57,2.39,2.0,0.0722,108.62,114.93,185.18,2.235,0.09,141.6,49.18,134.21,4.0
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,1.0,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=1.00)","centrality, r in [2,4], c=-1, p=1.00",103,16.5,24.27,27.18,32.04,3.88,6.8,7.77,10.68,6.52,11.41,13.05,17.23,2.82,2.43,2.27,1.88,0.0586,108.84,112.85,184.36,2.235,0.09,124.6,49.18,104.49,3.14
bright_economics_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,1.0,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=1.00)","centrality, r in [3,5], c=-1, p=1.00",103,18.45,25.24,26.21,33.98,3.88,6.8,8.74,10.68,6.87,11.48,13.85,18.06,3.01,2.52,2.33,1.94,0.0635,107.04,114.82,184.49,2.235,0.09,151.9,49.18,153.52,4.14
bright_economics_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,1.0,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=1.00)","centrality, r in [4,5], c=-1, p=1.00",103,16.5,23.3,27.18,34.95,2.91,5.83,8.74,10.68,6.1,10.63,13.98,18.28,2.62,2.62,2.36,2.02,0.0688,108.9,112.78,185.69,2.235,0.09,164.1,49.18,177.51,4.63
bright_economics_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,1.0,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=1.00)","centrality, r in [2,5], c=-1, p=1.00",103,17.48,23.3,27.18,32.04,3.88,6.8,8.74,10.68,7.07,10.95,13.74,17.73,2.82,2.52,2.39,1.98,0.0627,109.12,112.81,183.09,2.235,0.09,141.6,49.18,134.21,3.75
bright_stackoverflow_doc_level,Baseline,BM25_Lucene,bm25_baseline,-,BM25 (Lucene Baseline),"k1=1.5, b=0.75",117,21.37,25.64,29.91,36.75,5.13,5.98,8.55,11.97,10.73,13.36,16.68,21.01,3.85,2.44,1.97,1.5,0.1139,4.28,4.53,6.42,9.514,0.0,171.3,0.0,0.0,0.0
bright_stackoverflow_doc_level,Baseline,Dense_BGE_Small,dense_bge_small,-,Dense (bge-small-en-v1.5),"dim=384, cosine",117,26.5,37.61,42.74,47.86,5.98,16.24,19.66,22.22,12.63,23.25,28.4,32.83,4.1,3.68,3.05,2.32,0.1023,140.86,141.96,147.27,75.871,1.6,171.3,0.0,0.0,0.0
bright_stackoverflow_doc_level,Baseline,Dense_BGE_Large,dense_bge_large,-,Dense (bge-large-en-v1.5),"dim=1024, cosine",117,31.62,46.15,51.28,60.68,8.55,17.09,23.08,26.5,16.08,26.91,34.25,41.29,4.44,3.72,3.3,2.7,0.1271,357.96,359.12,363.26,515.378,2.6,171.3,0.0,0.0,0.0
bright_stackoverflow_doc_level,Baseline,SPLADE_v3,splade_v3,-,SPLADE-v3 (DistilBERT),"sparse neural, distilbert",117,33.33,42.74,47.01,50.43,8.55,11.11,13.68,16.24,17.0,23.21,27.82,31.37,5.3,3.97,3.39,2.58,0.1351,129.89,130.28,141.67,633.515,4.12,171.3,0.0,0.0,0.0
bright_stackoverflow_doc_level,Edge-RAG,v1,v1_baseline,0.45,"Schema 1 Baseline (R=3, C_exp=2) (p=0.45)","R=3, C_exp=2, p=0.45",117,17.09,23.08,25.64,31.62,5.98,6.84,7.69,14.53,10.26,13.69,15.63,21.75,2.65,2.09,1.62,1.3,0.0759,74.75,81.59,133.45,8.928,0.09,83.8,35.22,70.41,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.45,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.45)","n=3, r in [2,5], c=-1, p=0.45",117,17.09,23.08,25.64,31.62,5.98,6.84,7.69,14.53,10.26,13.69,15.63,21.75,2.65,2.09,1.62,1.3,0.0759,74.04,81.15,133.35,8.928,0.09,83.8,35.22,70.41,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.45,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.45)","n=4, r in [2,5], c=-1, p=0.45",117,17.09,22.22,25.64,30.77,5.98,6.84,7.69,13.68,10.21,13.33,15.68,20.86,2.74,2.01,1.65,1.28,0.077,73.66,81.29,133.33,8.928,0.09,83.8,35.22,70.41,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.45,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.45)","r in [2,5], c=-1, p=0.45",117,17.09,23.08,26.5,30.77,6.84,7.69,8.55,13.68,10.7,13.97,15.85,20.83,2.82,2.18,1.71,1.3,0.0797,74.94,86.61,137.38,8.928,0.09,106.2,35.22,113.65,4.21
